Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No
17414,42.936153,-73.433449,146,NY,1448,Cornus,racemosa,gray dogwood,Plantae,103213,483,Leaves,2019,4,24,114,2458598,2,2019,10,26,299,2458783,8
17414,42.936153,-73.433449,146,NY,1448,Cornus,racemosa,gray dogwood,Plantae,103213,498,Colored leaves,2019,9,22,265,2458749,7,2019,10,26,299,2458783,8
17414,42.936153,-73.433449,146,NY,1448,Cornus,racemosa,gray dogwood,Plantae,103213,500,Flowers or flower buds,2019,4,27,117,2458601,5,2019,6,23,174,2458658,6
17414,42.936153,-73.433449,146,NY,1448,Cornus,racemosa,gray dogwood,Plantae,103213,501,Open flowers,2019,6,12,163,2458647,3,2019,6,23,174,2458658,6
17414,42.936153,-73.433449,146,NY,1448,Cornus,racemosa,gray dogwood,Plantae,103213,516,Fruits,2019,6,23,174,2458658,4,2019,11,3,307,2458791,14
17414,42.936153,-73.433449,146,NY,1446,Cornus,alternifolia,alternateleaf dogwood,Plantae,103214,371,Breaking leaf buds,2019,4,17,107,2458591,4,2019,4,27,117,2458601,6
17414,42.936153,-73.433449,146,NY,1446,Cornus,alternifolia,alternateleaf dogwood,Plantae,103214,390,Ripe fruits,2019,7,28,209,2458693,9,2019,8,11,223,2458707,7
17414,42.936153,-73.433449,146,NY,1446,Cornus,alternifolia,alternateleaf dogwood,Plantae,103214,467,Increasing leaf size,2019,4,27,117,2458601,5,2019,5,25,145,2458629,4
17414,42.936153,-73.433449,146,NY,1446,Cornus,alternifolia,alternateleaf dogwood,Plantae,103214,483,Leaves,2019,4,27,117,2458601,5,2019,10,20,293,2458777,6
17414,42.936153,-73.433449,146,NY,1446,Cornus,alternifolia,alternateleaf dogwood,Plantae,103214,498,Colored leaves,2019,9,22,265,2458749,7,2019,9,27,270,2458754,9
17414,42.936153,-73.433449,146,NY,1446,Cornus,alternifolia,alternateleaf dogwood,Plantae,103214,498,Colored leaves,2019,10,14,287,2458771,8,2019,10,20,293,2458777,6
17414,42.936153,-73.433449,146,NY,1446,Cornus,alternifolia,alternateleaf dogwood,Plantae,103214,500,Flowers or flower buds,2019,4,27,117,2458601,5,2019,6,12,163,2458647,3
17414,42.936153,-73.433449,146,NY,1446,Cornus,alternifolia,alternateleaf dogwood,Plantae,103214,501,Open flowers,2019,5,29,149,2458633,4,2019,6,12,163,2458647,3
17414,42.936153,-73.433449,146,NY,1446,Cornus,alternifolia,alternateleaf dogwood,Plantae,103214,516,Fruits,2019,6,9,160,2458644,11,2019,8,11,223,2458707,7
6362,43.012966,-73.649918,108,NY,1448,Cornus,racemosa,gray dogwood,Plantae,103506,371,Breaking leaf buds,2019,4,30,120,2458604,15,2019,4,30,120,2458604,6
6362,43.012966,-73.649918,108,NY,1448,Cornus,racemosa,gray dogwood,Plantae,103506,390,Ripe fruits,2019,9,3,246,2458730,8,2019,9,17,260,2458744,8
6362,43.012966,-73.649918,108,NY,1448,Cornus,racemosa,gray dogwood,Plantae,103506,390,Ripe fruits,2019,10,10,283,2458767,15,2019,10,10,283,2458767,6
6362,43.012966,-73.649918,108,NY,1448,Cornus,racemosa,gray dogwood,Plantae,103506,467,Increasing leaf size,2019,4,30,120,2458604,15,2019,5,13,133,2458617,16
6362,43.012966,-73.649918,108,NY,1448,Cornus,racemosa,gray dogwood,Plantae,103506,471,Falling leaves,2019,10,21,294,2458778,5,2019,10,21,294,2458778,14
6362,43.012966,-73.649918,108,NY,1448,Cornus,racemosa,gray dogwood,Plantae,103506,483,Leaves,2019,5,6,126,2458610,6,2019,10,21,294,2458778,14
6362,43.012966,-73.649918,108,NY,1448,Cornus,racemosa,gray dogwood,Plantae,103506,498,Colored leaves,2019,10,16,289,2458773,6,2019,10,21,294,2458778,14
6362,43.012966,-73.649918,108,NY,1448,Cornus,racemosa,gray dogwood,Plantae,103506,500,Flowers or flower buds,2019,5,29,149,2458633,16,2019,6,5,156,2458640,6
6362,43.012966,-73.649918,108,NY,1448,Cornus,racemosa,gray dogwood,Plantae,103506,500,Flowers or flower buds,2019,6,27,178,2458662,10,2019,6,27,178,2458662,4
6362,43.012966,-73.649918,108,NY,1448,Cornus,racemosa,gray dogwood,Plantae,103506,501,Open flowers,2019,6,27,178,2458662,10,2019,6,27,178,2458662,4
6362,43.012966,-73.649918,108,NY,1448,Cornus,racemosa,gray dogwood,Plantae,103506,516,Fruits,2019,7,1,182,2458666,4,2019,9,17,260,2458744,8
6362,43.012966,-73.649918,108,NY,1448,Cornus,racemosa,gray dogwood,Plantae,103506,516,Fruits,2019,10,10,283,2458767,15,2019,10,10,283,2458767,6
2792,35.64893,-78.816948,115,NC,12,Cornus,florida,flowering dogwood,Plantae,103601,371,Breaking leaf buds,2019,4,7,97,2458581,6,2019,4,7,97,2458581,151
2792,35.64893,-78.816948,115,NC,12,Cornus,florida,flowering dogwood,Plantae,103601,467,Increasing leaf size,2019,4,7,97,2458581,6,2019,4,7,97,2458581,151
2792,35.64893,-78.816948,115,NC,12,Cornus,florida,flowering dogwood,Plantae,103601,471,Falling leaves,2019,11,28,332,2458816,34,2019,11,28,332,2458816,-9999
2792,35.64893,-78.816948,115,NC,12,Cornus,florida,flowering dogwood,Plantae,103601,483,Leaves,2019,4,7,97,2458581,6,2019,11,28,332,2458816,-9999
2792,35.64893,-78.816948,115,NC,12,Cornus,florida,flowering dogwood,Plantae,103601,498,Colored leaves,2019,10,25,298,2458782,50,2019,11,28,332,2458816,-9999
2792,35.64893,-78.816948,115,NC,12,Cornus,florida,flowering dogwood,Plantae,103601,500,Flowers or flower buds,2019,3,10,69,2458553,-9999,2019,4,7,97,2458581,151
2792,35.64893,-78.816948,115,NC,12,Cornus,florida,flowering dogwood,Plantae,103601,500,Flowers or flower buds,2019,10,25,298,2458782,50,2019,10,25,298,2458782,-9999
2792,35.64893,-78.816948,115,NC,12,Cornus,florida,flowering dogwood,Plantae,103601,501,Open flowers,2019,4,1,91,2458575,7,2019,4,7,97,2458581,151
2792,35.64893,-78.816948,115,NC,12,Cornus,florida,flowering dogwood,Plantae,103601,516,Fruits,2019,4,7,97,2458581,6,2019,9,5,248,2458732,50
2792,35.64893,-78.816948,115,NC,12,Cornus,florida,flowering dogwood,Plantae,103601,516,Fruits,2019,11,28,332,2458816,34,2019,11,28,332,2458816,-9999
23016,39.247299,-77.340401,148,MD,12,Cornus,florida,flowering dogwood,Plantae,104235,371,Breaking leaf buds,2019,4,2,92,2458576,2,2019,4,14,104,2458588,-9999
23016,39.247299,-77.340401,148,MD,12,Cornus,florida,flowering dogwood,Plantae,104235,467,Increasing leaf size,2019,4,23,113,2458597,13,2019,5,1,121,2458605,-9999
23016,39.247299,-77.340401,148,MD,12,Cornus,florida,flowering dogwood,Plantae,104235,483,Leaves,2019,4,17,107,2458591,3,2019,5,1,121,2458605,-9999
23016,39.247299,-77.340401,148,MD,12,Cornus,florida,flowering dogwood,Plantae,104235,500,Flowers or flower buds,2019,3,31,90,2458574,3,2019,5,1,121,2458605,-9999
23016,39.247299,-77.340401,148,MD,12,Cornus,florida,flowering dogwood,Plantae,104235,501,Open flowers,2019,4,23,113,2458597,6,2019,5,1,121,2458605,-9999
23056,40.37122,-78.78167,465,PA,1446,Cornus,alternifolia,alternateleaf dogwood,Plantae,104744,371,Breaking leaf buds,2019,4,11,101,2458585,-9999,2019,4,23,113,2458597,5
23056,40.37122,-78.78167,465,PA,1446,Cornus,alternifolia,alternateleaf dogwood,Plantae,104744,390,Ripe fruits,2019,7,20,201,2458685,5,2019,7,29,210,2458694,16
23056,40.37122,-78.78167,465,PA,1446,Cornus,alternifolia,alternateleaf dogwood,Plantae,104744,467,Increasing leaf size,2019,4,28,118,2458602,5,2019,5,20,140,2458624,2
23056,40.37122,-78.78167,465,PA,1446,Cornus,alternifolia,alternateleaf dogwood,Plantae,104744,467,Increasing leaf size,2019,5,28,148,2458632,6,2019,8,14,226,2458710,10
23056,40.37122,-78.78167,465,PA,1446,Cornus,alternifolia,alternateleaf dogwood,Plantae,104744,471,Falling leaves,2019,9,1,244,2458728,8,2019,9,1,244,2458728,9
23056,40.37122,-78.78167,465,PA,1446,Cornus,alternifolia,alternateleaf dogwood,Plantae,104744,483,Leaves,2019,4,23,113,2458597,6,2019,10,5,278,2458762,-9999
23056,40.37122,-78.78167,465,PA,1446,Cornus,alternifolia,alternateleaf dogwood,Plantae,104744,498,Colored leaves,2019,9,1,244,2458728,8,2019,9,29,272,2458756,6
23056,40.37122,-78.78167,465,PA,1446,Cornus,alternifolia,alternateleaf dogwood,Plantae,104744,500,Flowers or flower buds,2019,5,20,140,2458624,6,2019,5,22,142,2458626,6
23056,40.37122,-78.78167,465,PA,1446,Cornus,alternifolia,alternateleaf dogwood,Plantae,104744,501,Open flowers,2019,5,20,140,2458624,6,2019,5,22,142,2458626,6
23056,40.37122,-78.78167,465,PA,1446,Cornus,alternifolia,alternateleaf dogwood,Plantae,104744,516,Fruits,2019,5,28,148,2458632,6,2019,7,29,210,2458694,16
23532,44.255505,-71.251091,645,NH,11,Cornus,canadensis,bunchberry dogwood,Plantae,109725,390,Ripe fruits,2019,8,7,219,2458703,10,2019,9,2,245,2458729,7
23532,44.255505,-71.251091,645,NH,11,Cornus,canadensis,bunchberry dogwood,Plantae,109725,482,Initial growth (forbs),2019,5,28,148,2458632,4,2019,5,29,149,2458633,3
23532,44.255505,-71.251091,645,NH,11,Cornus,canadensis,bunchberry dogwood,Plantae,109725,488,Leaves (forbs),2019,6,1,152,2458636,3,2019,6,5,156,2458640,8
23532,44.255505,-71.251091,645,NH,11,Cornus,canadensis,bunchberry dogwood,Plantae,109725,488,Leaves (forbs),2019,6,16,167,2458651,3,2019,6,23,174,2458658,7
23532,44.255505,-71.251091,645,NH,11,Cornus,canadensis,bunchberry dogwood,Plantae,109725,488,Leaves (forbs),2019,7,10,191,2458675,10,2019,10,21,294,2458778,-9999
23532,44.255505,-71.251091,645,NH,11,Cornus,canadensis,bunchberry dogwood,Plantae,109725,500,Flowers or flower buds,2019,6,1,152,2458636,3,2019,6,23,174,2458658,7
23532,44.255505,-71.251091,645,NH,11,Cornus,canadensis,bunchberry dogwood,Plantae,109725,501,Open flowers,2019,6,13,164,2458648,8,2019,6,23,174,2458658,7
23532,44.255505,-71.251091,645,NH,11,Cornus,canadensis,bunchberry dogwood,Plantae,109725,516,Fruits,2019,6,30,181,2458665,7,2019,9,2,245,2458729,7
23676,46.996738,-94.696556,430,MN,1448,Cornus,racemosa,gray dogwood,Plantae,114609,371,Breaking leaf buds,2019,5,20,140,2458624,5,2019,5,28,148,2458632,-9999
23676,46.996738,-94.696556,430,MN,1448,Cornus,racemosa,gray dogwood,Plantae,114609,390,Ripe fruits,2019,8,28,240,2458724,5,2019,10,2,275,2458759,-9999
23676,46.996738,-94.696556,430,MN,1448,Cornus,racemosa,gray dogwood,Plantae,114609,467,Increasing leaf size,2019,5,28,148,2458632,-9999,2019,6,4,155,2458639,-9999
23676,46.996738,-94.696556,430,MN,1448,Cornus,racemosa,gray dogwood,Plantae,114609,471,Falling leaves,2019,9,26,269,2458753,-9999,2019,10,11,284,2458768,-9999
23676,46.996738,-94.696556,430,MN,1448,Cornus,racemosa,gray dogwood,Plantae,114609,483,Leaves,2019,5,28,148,2458632,8,2019,10,11,284,2458768,7
23676,46.996738,-94.696556,430,MN,1448,Cornus,racemosa,gray dogwood,Plantae,114609,498,Colored leaves,2019,8,8,220,2458704,7,2019,10,11,284,2458768,-9999
23676,46.996738,-94.696556,430,MN,1448,Cornus,racemosa,gray dogwood,Plantae,114609,500,Flowers or flower buds,2019,5,31,151,2458635,-9999,2019,7,6,187,2458671,5
23676,46.996738,-94.696556,430,MN,1448,Cornus,racemosa,gray dogwood,Plantae,114609,501,Open flowers,2019,7,6,187,2458671,6,2019,7,6,187,2458671,-9999
23676,46.996738,-94.696556,430,MN,1448,Cornus,racemosa,gray dogwood,Plantae,114609,504,Recent fruit or seed drop,2019,8,8,220,2458704,-9999,2019,10,2,275,2458759,-9999
23676,46.996738,-94.696556,430,MN,1448,Cornus,racemosa,gray dogwood,Plantae,114609,516,Fruits,2019,7,11,192,2458676,5,2019,10,2,275,2458759,9
23676,46.996738,-94.696556,430,MN,1448,Cornus,racemosa,gray dogwood,Plantae,114609,516,Fruits,2019,10,18,291,2458775,7,2019,10,18,291,2458775,12
22911,46.998329,-94.693977,409,MN,70,Cornus,sericea,redosier dogwood,Plantae,114747,371,Breaking leaf buds,2019,5,1,121,2458605,6,2019,5,20,140,2458624,-9999
22911,46.998329,-94.693977,409,MN,70,Cornus,sericea,redosier dogwood,Plantae,114747,390,Ripe fruits,2019,7,18,199,2458683,31,2019,8,14,226,2458710,-9999
22911,46.998329,-94.693977,409,MN,70,Cornus,sericea,redosier dogwood,Plantae,114747,467,Increasing leaf size,2019,5,20,140,2458624,-9999,2019,5,29,149,2458633,-9999
22911,46.998329,-94.693977,409,MN,70,Cornus,sericea,redosier dogwood,Plantae,114747,483,Leaves,2019,5,20,140,2458624,19,2019,8,14,226,2458710,-9999
22911,46.998329,-94.693977,409,MN,70,Cornus,sericea,redosier dogwood,Plantae,114747,500,Flowers or flower buds,2019,6,10,161,2458645,12,2019,8,14,226,2458710,-9999
22911,46.998329,-94.693977,409,MN,70,Cornus,sericea,redosier dogwood,Plantae,114747,501,Open flowers,2019,6,10,161,2458645,-9999,2019,8,14,226,2458710,-9999
22911,46.998329,-94.693977,409,MN,70,Cornus,sericea,redosier dogwood,Plantae,114747,516,Fruits,2019,6,17,168,2458652,7,2019,8,14,226,2458710,-9999
24264,35.31102,-83.180023,659,NC,12,Cornus,florida,flowering dogwood,Plantae,115062,483,Leaves,2019,9,4,247,2458731,-9999,2019,9,4,247,2458731,-9999
24264,35.31102,-83.180023,659,NC,12,Cornus,florida,flowering dogwood,Plantae,115062,498,Colored leaves,2019,9,4,247,2458731,-9999,2019,9,4,247,2458731,-9999
8836,35.686604,-83.537605,440,TN,12,Cornus,florida,flowering dogwood,Plantae,115504,371,Breaking leaf buds,2019,4,8,98,2458582,7,2019,4,25,115,2458599,4
8836,35.686604,-83.537605,440,TN,12,Cornus,florida,flowering dogwood,Plantae,115504,467,Increasing leaf size,2019,4,8,98,2458582,7,2019,4,25,115,2458599,4
8836,35.686604,-83.537605,440,TN,12,Cornus,florida,flowering dogwood,Plantae,115504,471,Falling leaves,2019,9,23,266,2458750,14,2019,11,11,315,2458799,7
8836,35.686604,-83.537605,440,TN,12,Cornus,florida,flowering dogwood,Plantae,115504,471,Falling leaves,2019,11,25,329,2458813,7,2019,12,19,353,2458837,-9999
8836,35.686604,-83.537605,440,TN,12,Cornus,florida,flowering dogwood,Plantae,115504,483,Leaves,2019,4,8,98,2458582,7,2019,11,11,315,2458799,7
8836,35.686604,-83.537605,440,TN,12,Cornus,florida,flowering dogwood,Plantae,115504,498,Colored leaves,2019,7,29,210,2458694,2,2019,11,11,315,2458799,7
24473,35.502415,-82.526787,663,NC,12,Cornus,florida,flowering dogwood,Plantae,116017,371,Breaking leaf buds,2019,3,29,88,2458572,8,2019,4,4,94,2458578,6
24473,35.502415,-82.526787,663,NC,12,Cornus,florida,flowering dogwood,Plantae,116017,467,Increasing leaf size,2019,4,4,94,2458578,6,2019,4,10,100,2458584,-9999
24473,35.502415,-82.526787,663,NC,12,Cornus,florida,flowering dogwood,Plantae,116017,471,Falling leaves,2019,4,4,94,2458578,6,2019,4,4,94,2458578,6
24473,35.502415,-82.526787,663,NC,12,Cornus,florida,flowering dogwood,Plantae,116017,483,Leaves,2019,4,4,94,2458578,6,2019,4,10,100,2458584,-9999
24473,35.502415,-82.526787,663,NC,12,Cornus,florida,flowering dogwood,Plantae,116017,498,Colored leaves,2019,4,4,94,2458578,6,2019,4,4,94,2458578,6
24473,35.502415,-82.526787,663,NC,12,Cornus,florida,flowering dogwood,Plantae,116022,390,Ripe fruits,2019,10,3,276,2458760,-9999,2019,10,3,276,2458760,-9999
24473,35.502415,-82.526787,663,NC,12,Cornus,florida,flowering dogwood,Plantae,116022,471,Falling leaves,2019,10,3,276,2458760,-9999,2019,10,3,276,2458760,-9999
24473,35.502415,-82.526787,663,NC,12,Cornus,florida,flowering dogwood,Plantae,116022,483,Leaves,2019,10,3,276,2458760,-9999,2019,10,3,276,2458760,-9999
24473,35.502415,-82.526787,663,NC,12,Cornus,florida,flowering dogwood,Plantae,116022,498,Colored leaves,2019,10,3,276,2458760,-9999,2019,10,3,276,2458760,-9999
24473,35.502415,-82.526787,663,NC,12,Cornus,florida,flowering dogwood,Plantae,116022,504,Recent fruit or seed drop,2019,10,3,276,2458760,-9999,2019,10,3,276,2458760,-9999
24473,35.502415,-82.526787,663,NC,12,Cornus,florida,flowering dogwood,Plantae,116022,516,Fruits,2019,10,3,276,2458760,-9999,2019,10,3,276,2458760,-9999
22580,42.077522,-72.558563,52,MA,12,Cornus,florida,flowering dogwood,Plantae,116373,371,Breaking leaf buds,2019,4,21,111,2458595,2,2019,4,29,119,2458603,2
22580,42.077522,-72.558563,52,MA,12,Cornus,florida,flowering dogwood,Plantae,116373,390,Ripe fruits,2019,9,17,260,2458744,11,2019,9,27,270,2458754,-9999
22580,42.077522,-72.558563,52,MA,12,Cornus,florida,flowering dogwood,Plantae,116373,467,Increasing leaf size,2019,4,29,119,2458603,8,2019,5,16,136,2458620,7
22580,42.077522,-72.558563,52,MA,12,Cornus,florida,flowering dogwood,Plantae,116373,483,Leaves,2019,4,21,111,2458595,2,2019,9,27,270,2458754,-9999
22580,42.077522,-72.558563,52,MA,12,Cornus,florida,flowering dogwood,Plantae,116373,498,Colored leaves,2019,9,17,260,2458744,11,2019,9,27,270,2458754,-9999
22580,42.077522,-72.558563,52,MA,12,Cornus,florida,flowering dogwood,Plantae,116373,500,Flowers or flower buds,2019,4,29,119,2458603,8,2019,5,23,143,2458627,5
22580,42.077522,-72.558563,52,MA,12,Cornus,florida,flowering dogwood,Plantae,116373,501,Open flowers,2019,5,23,143,2458627,5,2019,5,28,148,2458632,25
22580,42.077522,-72.558563,52,MA,12,Cornus,florida,flowering dogwood,Plantae,116373,516,Fruits,2019,6,29,180,2458664,7,2019,9,27,270,2458754,-9999
24906,35.487885,-82.539871,675,NC,12,Cornus,florida,flowering dogwood,Plantae,118152,371,Breaking leaf buds,2019,4,11,101,2458585,29,2019,10,3,276,2458760,7
24906,35.487885,-82.539871,675,NC,12,Cornus,florida,flowering dogwood,Plantae,118152,390,Ripe fruits,2019,10,3,276,2458760,164,2019,10,10,283,2458767,20
24906,35.487885,-82.539871,675,NC,12,Cornus,florida,flowering dogwood,Plantae,118152,467,Increasing leaf size,2019,4,22,112,2458596,11,2019,4,22,112,2458596,164
24906,35.487885,-82.539871,675,NC,12,Cornus,florida,flowering dogwood,Plantae,118152,471,Falling leaves,2019,1,7,7,2458491,3,2019,1,8,8,2458492,30
24906,35.487885,-82.539871,675,NC,12,Cornus,florida,flowering dogwood,Plantae,118152,471,Falling leaves,2019,10,3,276,2458760,164,2019,12,3,337,2458821,-9999
24906,35.487885,-82.539871,675,NC,12,Cornus,florida,flowering dogwood,Plantae,118152,483,Leaves,2019,1,7,7,2458491,3,2019,1,8,8,2458492,30
24906,35.487885,-82.539871,675,NC,12,Cornus,florida,flowering dogwood,Plantae,118152,483,Leaves,2019,4,22,112,2458596,11,2019,10,3,276,2458760,7
24906,35.487885,-82.539871,675,NC,12,Cornus,florida,flowering dogwood,Plantae,118152,483,Leaves,2019,10,30,303,2458787,7,2019,11,14,318,2458802,8
24906,35.487885,-82.539871,675,NC,12,Cornus,florida,flowering dogwood,Plantae,118152,483,Leaves,2019,12,3,337,2458821,11,2019,12,3,337,2458821,-9999
24906,35.487885,-82.539871,675,NC,12,Cornus,florida,flowering dogwood,Plantae,118152,498,Colored leaves,2019,10,3,276,2458760,164,2019,10,23,296,2458780,7
24906,35.487885,-82.539871,675,NC,12,Cornus,florida,flowering dogwood,Plantae,118152,500,Flowers or flower buds,2019,4,11,101,2458585,29,2019,4,22,112,2458596,164
24906,35.487885,-82.539871,675,NC,12,Cornus,florida,flowering dogwood,Plantae,118152,501,Open flowers,2019,2,7,38,2458522,30,2019,2,7,38,2458522,21
24906,35.487885,-82.539871,675,NC,12,Cornus,florida,flowering dogwood,Plantae,118152,501,Open flowers,2019,4,11,101,2458585,29,2019,4,22,112,2458596,164
24906,35.487885,-82.539871,675,NC,12,Cornus,florida,flowering dogwood,Plantae,118152,504,Recent fruit or seed drop,2019,10,3,276,2458760,164,2019,10,3,276,2458760,7
24906,35.487885,-82.539871,675,NC,12,Cornus,florida,flowering dogwood,Plantae,118152,516,Fruits,2019,10,3,276,2458760,164,2019,10,10,283,2458767,20
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118684,371,Breaking leaf buds,2019,4,24,114,2458598,-9999,2019,4,24,114,2458598,14
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118684,390,Ripe fruits,2019,9,20,263,2458747,135,2019,9,27,270,2458754,-9999
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118684,483,Leaves,2019,4,24,114,2458598,-9999,2019,9,27,270,2458754,-9999
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118684,500,Flowers or flower buds,2019,4,24,114,2458598,-9999,2019,5,8,128,2458612,135
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118684,504,Recent fruit or seed drop,2019,9,20,263,2458747,135,2019,9,27,270,2458754,-9999
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118684,516,Fruits,2019,9,20,263,2458747,135,2019,9,27,270,2458754,-9999
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118685,371,Breaking leaf buds,2019,4,24,114,2458598,-9999,2019,4,24,114,2458598,14
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118685,390,Ripe fruits,2019,9,20,263,2458747,135,2019,9,27,270,2458754,-9999
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118685,483,Leaves,2019,5,8,128,2458612,14,2019,9,27,270,2458754,-9999
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118685,500,Flowers or flower buds,2019,4,24,114,2458598,-9999,2019,5,8,128,2458612,135
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118685,504,Recent fruit or seed drop,2019,9,20,263,2458747,135,2019,9,27,270,2458754,-9999
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118685,516,Fruits,2019,9,20,263,2458747,135,2019,9,27,270,2458754,-9999
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118686,371,Breaking leaf buds,2019,4,24,114,2458598,-9999,2019,4,24,114,2458598,14
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118686,390,Ripe fruits,2019,9,20,263,2458747,135,2019,9,27,270,2458754,-9999
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118686,467,Increasing leaf size,2019,5,8,128,2458612,14,2019,5,8,128,2458612,135
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118686,483,Leaves,2019,4,24,114,2458598,-9999,2019,9,27,270,2458754,-9999
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118686,516,Fruits,2019,9,20,263,2458747,135,2019,9,27,270,2458754,-9999
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118687,371,Breaking leaf buds,2019,4,24,114,2458598,-9999,2019,4,24,114,2458598,14
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118687,390,Ripe fruits,2019,9,20,263,2458747,135,2019,9,27,270,2458754,-9999
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118687,467,Increasing leaf size,2019,5,8,128,2458612,14,2019,5,8,128,2458612,135
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118687,483,Leaves,2019,4,24,114,2458598,-9999,2019,9,27,270,2458754,-9999
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118687,500,Flowers or flower buds,2019,5,8,128,2458612,14,2019,5,8,128,2458612,135
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118687,516,Fruits,2019,9,20,263,2458747,135,2019,9,27,270,2458754,-9999
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118688,371,Breaking leaf buds,2019,4,24,114,2458598,-9999,2019,4,24,114,2458598,14
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118688,390,Ripe fruits,2019,9,20,263,2458747,135,2019,9,20,263,2458747,-9999
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118688,467,Increasing leaf size,2019,5,8,128,2458612,14,2019,5,8,128,2458612,135
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118688,471,Falling leaves,2019,9,27,270,2458754,7,2019,9,27,270,2458754,-9999
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118688,483,Leaves,2019,4,24,114,2458598,-9999,2019,9,27,270,2458754,-9999
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118688,498,Colored leaves,2019,9,27,270,2458754,7,2019,9,27,270,2458754,-9999
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118688,500,Flowers or flower buds,2019,5,8,128,2458612,14,2019,5,8,128,2458612,135
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118688,516,Fruits,2019,9,20,263,2458747,135,2019,9,27,270,2458754,-9999
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118691,371,Breaking leaf buds,2019,4,24,114,2458598,-9999,2019,4,24,114,2458598,14
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118691,390,Ripe fruits,2019,9,20,263,2458747,135,2019,9,27,270,2458754,-9999
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118691,483,Leaves,2019,4,24,114,2458598,-9999,2019,9,27,270,2458754,-9999
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118691,500,Flowers or flower buds,2019,4,24,114,2458598,-9999,2019,5,8,128,2458612,135
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118691,504,Recent fruit or seed drop,2019,9,20,263,2458747,135,2019,9,27,270,2458754,-9999
25025,42.223995,-71.120613,48,MA,1344,Cornus,kousa,Kousa dogwood,Plantae,118691,516,Fruits,2019,9,20,263,2458747,135,2019,9,27,270,2458754,-9999
